Start date;End date;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
May 10, 2018;May 11, 2018;1,146,080.25;747,351.75;55,389.50
May 11, 2018;May 12, 2018;1,253,036.50;1,016,697.50;16,146.25
May 12, 2018;May 13, 2018;1,160,409.00;810,426.00;21,944.50
May 13, 2018;May 14, 2018;1,094,570.25;582,175.50;56,672.25
May 14, 2018;May 15, 2018;1,419,001.75;894,091.25;34,874.00
May 15, 2018;May 16, 2018;1,425,043.00;1,049,481.50;33,844.25
May 16, 2018;May 17, 2018;1,426,115.75;1,067,382.00;41,384.50
May 17, 2018;May 18, 2018;1,451,346.25;894,548.25;46,637.00
May 18, 2018;May 19, 2018;1,405,818.50;1,092,876.25;28,416.50
May 19, 2018;May 20, 2018;1,182,992.50;946,988.50;30,643.75
May 20, 2018;May 21, 2018;1,031,701.75;581,238.00;48,325.75
May 21, 2018;May 22, 2018;1,074,362.75;440,470.50;57,085.25
May 22, 2018;May 23, 2018;1,381,063.75;996,016.00;24,842.50
May 23, 2018;May 24, 2018;1,437,866.75;1,017,232.00;38,513.25
May 24, 2018;May 25, 2018;1,455,184.25;959,615.25;32,721.75
May 25, 2018;May 26, 2018;1,419,862.75;950,922.25;34,909.25
May 26, 2018;May 27, 2018;1,205,044.50;845,994.00;31,539.25
May 27, 2018;May 28, 2018;1,100,481.75;740,619.00;54,112.75
May 28, 2018;May 29, 2018;1,420,998.75;1,022,086.50;19,799.00
May 29, 2018;May 30, 2018;1,464,564.50;974,607.00;40,031.25
May 30, 2018;May 31, 2018;1,433,399.75;1,110,452.50;28,066.25
May 31, 2018;Jun 1, 2018;1,251,888.50;931,013.75;35,489.00
Jun 1, 2018;Jun 2, 2018;1,318,399.25;1,019,834.75;30,075.00
Jun 2, 2018;Jun 3, 2018;1,169,852.00;910,024.00;15,884.50
Jun 3, 2018;Jun 4, 2018;1,074,054.50;837,535.50;47,677.00
Jun 4, 2018;Jun 5, 2018;1,389,459.50;1,070,922.75;14,003.00
Jun 5, 2018;Jun 6, 2018;1,434,556.25;1,140,421.00;25,959.75
Jun 6, 2018;Jun 7, 2018;1,453,896.75;1,012,939.00;36,073.25
Jun 7, 2018;Jun 8, 2018;1,453,601.25;1,106,640.50;23,464.75
Jun 8, 2018;Jun 9, 2018;1,428,687.25;1,154,744.75;25,896.25
Jun 9, 2018;Jun 10, 2018;1,223,534.75;944,440.75;16,502.25
Jun 10, 2018;Jun 11, 2018;1,104,430.00;825,811.25;49,122.75
Jun 11, 2018;Jun 12, 2018;1,436,745.50;1,091,203.50;17,197.00
Jun 12, 2018;Jun 13, 2018;1,450,667.00;1,110,396.75;30,325.25
Jun 13, 2018;Jun 14, 2018;1,438,883.75;1,126,532.50;26,011.75
Jun 14, 2018;Jun 15, 2018;1,438,511.25;1,042,846.00;30,956.50
Jun 15, 2018;Jun 16, 2018;1,411,192.25;1,186,290.50;19,343.75
Jun 16, 2018;Jun 17, 2018;1,192,190.75;929,431.00;19,347.25
Jun 17, 2018;Jun 18, 2018;1,089,970.75;706,611.00;50,991.25
Jun 18, 2018;Jun 19, 2018;1,413,108.00;1,057,524.75;17,084.00
Jun 19, 2018;Jun 20, 2018;1,466,885.25;1,097,337.25;24,731.25
Jun 20, 2018;Jun 21, 2018;1,467,840.50;1,061,279.00;29,062.25
Jun 21, 2018;Jun 22, 2018;1,482,940.50;811,221.00;52,905.25
Jun 22, 2018;Jun 23, 2018;1,434,533.50;692,567.25;37,436.75
Jun 23, 2018;Jun 24, 2018;1,199,012.00;560,279.50;47,610.50
Jun 24, 2018;Jun 25, 2018;1,071,918.25;708,259.50;41,103.50
Jun 25, 2018;Jun 26, 2018;1,394,140.00;1,037,520.50;19,655.00
Jun 26, 2018;Jun 27, 2018;1,416,181.25;1,148,972.75;22,919.50
Jun 27, 2018;Jun 28, 2018;1,418,567.25;1,068,789.75;23,957.50
Jun 28, 2018;Jun 29, 2018;1,440,380.00;1,071,054.25;22,345.75
Jun 29, 2018;Jun 30, 2018;1,419,141.75;1,011,103.75;29,015.50
Jun 30, 2018;Jul 1, 2018;1,191,701.00;706,482.75;38,810.25
Jul 1, 2018;Jul 2, 2018;1,081,028.00;537,522.75;51,855.00
Jul 2, 2018;Jul 3, 2018;1,391,561.75;979,775.75;17,855.00
Jul 3, 2018;Jul 4, 2018;1,442,748.00;1,111,796.25;21,333.25
Jul 4, 2018;Jul 5, 2018;1,449,918.00;1,207,031.50;17,141.75
Jul 5, 2018;Jul 6, 2018;1,456,236.00;1,152,622.75;24,717.75
Jul 6, 2018;Jul 7, 2018;1,441,871.00;999,035.25;20,056.75
Jul 7, 2018;Jul 8, 2018;1,206,949.50;675,180.25;38,356.25
Jul 8, 2018;Jul 9, 2018;1,080,675.75;685,551.25;42,404.50
Jul 9, 2018;Jul 10, 2018;1,382,068.50;901,605.25;23,301.00
Jul 10, 2018;Jul 11, 2018;1,387,295.00;1,085,162.75;18,708.25
Jul 11, 2018;Jul 12, 2018;1,382,192.00;1,128,193.50;18,224.75
Jul 12, 2018;Jul 13, 2018;1,392,975.00;1,074,133.00;21,531.75
Jul 13, 2018;Jul 14, 2018;1,371,282.50;1,013,177.00;20,029.50
Jul 14, 2018;Jul 15, 2018;1,165,606.50;867,466.50;15,626.00
Jul 15, 2018;Jul 16, 2018;1,059,533.75;791,654.00;31,759.75
Jul 16, 2018;Jul 17, 2018;1,341,619.25;1,080,443.00;8,677.50
Jul 17, 2018;Jul 18, 2018;1,388,514.50;1,064,042.00;12,533.25
Jul 18, 2018;Jul 19, 2018;1,403,032.50;963,124.25;15,058.00
Jul 19, 2018;Jul 20, 2018;1,390,890.00;1,040,048.25;11,565.00
Jul 20, 2018;Jul 21, 2018;1,358,023.25;1,072,201.00;13,084.25
Jul 21, 2018;Jul 22, 2018;1,157,853.75;947,255.00;7,656.00
Jul 22, 2018;Jul 23, 2018;1,068,034.25;856,937.75;33,468.75
Jul 23, 2018;Jul 24, 2018;1,366,034.75;1,121,627.25;12,922.25
Jul 24, 2018;Jul 25, 2018;1,408,588.75;1,151,095.25;15,001.50
Jul 25, 2018;Jul 26, 2018;1,430,633.75;1,149,489.00;22,653.00
Jul 26, 2018;Jul 27, 2018;1,431,494.25;1,066,297.00;19,067.25
Jul 27, 2018;Jul 28, 2018;1,418,512.25;970,490.00;20,439.00
Jul 28, 2018;Jul 29, 2018;1,214,138.25;798,977.50;18,950.00
Jul 29, 2018;Jul 30, 2018;1,081,520.75;742,652.75;52,686.25
Jul 30, 2018;Jul 31, 2018;1,375,865.75;1,075,854.50;13,226.75
Jul 31, 2018;Aug 1, 2018;1,417,207.25;1,070,388.75;25,702.25
Aug 1, 2018;Aug 2, 2018;1,415,061.00;1,135,832.50;19,457.50
Aug 2, 2018;Aug 3, 2018;1,418,800.75;1,144,609.75;25,139.50
Aug 3, 2018;Aug 4, 2018;1,399,961.50;1,122,379.50;27,075.25
Aug 4, 2018;Aug 5, 2018;1,209,111.50;911,134.75;11,912.75
Aug 5, 2018;Aug 6, 2018;1,105,957.50;709,768.25;49,077.75
Aug 6, 2018;Aug 7, 2018;1,369,954.25;1,064,957.50;16,767.50
Aug 7, 2018;Aug 8, 2018;1,414,342.00;1,088,003.50;24,057.50
Aug 8, 2018;Aug 9, 2018;1,444,828.25;972,909.75;36,414.25
Aug 9, 2018;Aug 10, 2018;1,425,449.00;996,734.50;26,074.00
Aug 10, 2018;Aug 11, 2018;1,391,009.75;794,629.25;38,251.00
Aug 11, 2018;Aug 12, 2018;1,185,330.25;592,985.75;45,457.50
Aug 12, 2018;Aug 13, 2018;1,062,668.00;714,007.00;31,808.50
Aug 13, 2018;Aug 14, 2018;1,353,959.50;1,061,598.25;20,281.50
Aug 14, 2018;Aug 15, 2018;1,380,874.00;946,918.50;31,168.00
Aug 15, 2018;Aug 16, 2018;1,339,788.50;1,074,357.75;25,186.00
Aug 16, 2018;Aug 17, 2018;1,369,857.25;1,007,715.50;22,454.75
Aug 17, 2018;Aug 18, 2018;1,360,004.00;1,056,452.50;20,220.50
Aug 18, 2018;Aug 19, 2018;1,179,485.00;837,075.75;27,824.25
Aug 19, 2018;Aug 20, 2018;1,088,634.75;720,951.25;39,857.00
Aug 20, 2018;Aug 21, 2018;1,375,968.50;1,047,675.75;16,227.75
Aug 21, 2018;Aug 22, 2018;1,385,420.75;1,173,969.00;29,165.50
Aug 22, 2018;Aug 23, 2018;1,411,518.00;1,117,123.25;27,491.00
Aug 23, 2018;Aug 24, 2018;1,425,009.25;1,125,529.00;25,406.75
Aug 24, 2018;Aug 25, 2018;1,403,209.25;970,845.25;33,016.25
Aug 25, 2018;Aug 26, 2018;1,183,875.50;800,265.75;27,590.00
Aug 26, 2018;Aug 27, 2018;1,074,934.00;677,505.50;43,793.75
Aug 27, 2018;Aug 28, 2018;1,416,226.75;774,199.25;35,761.50
Aug 28, 2018;Aug 29, 2018;1,398,797.00;1,132,392.00;19,542.25
Aug 29, 2018;Aug 30, 2018;1,416,927.25;1,068,562.00;28,184.25
Aug 30, 2018;Aug 31, 2018;1,428,877.50;1,013,847.00;33,156.00
Aug 31, 2018;Sep 1, 2018;1,375,348.75;1,105,568.25;22,905.50
Sep 1, 2018;Sep 2, 2018;1,163,909.50;947,726.00;16,312.25
Sep 2, 2018;Sep 3, 2018;1,084,433.25;838,818.25;35,649.25
Sep 3, 2018;Sep 4, 2018;1,395,458.75;1,131,913.50;20,905.75
Sep 4, 2018;Sep 5, 2018;1,412,936.50;1,189,569.75;34,365.75
Sep 5, 2018;Sep 6, 2018;1,401,736.50;1,162,923.75;32,732.25
Sep 6, 2018;Sep 7, 2018;1,416,087.50;1,155,915.75;32,625.75
Sep 7, 2018;Sep 8, 2018;1,401,293.00;1,096,253.75;33,013.25
Sep 8, 2018;Sep 9, 2018;1,201,574.00;747,923.75;36,820.00
Sep 9, 2018;Sep 10, 2018;1,075,153.75;762,358.00;41,681.75
Sep 10, 2018;Sep 11, 2018;1,386,180.50;1,068,831.00;25,082.25
Sep 11, 2018;Sep 12, 2018;1,463,556.25;882,889.75;44,177.50
Sep 12, 2018;Sep 13, 2018;1,443,137.00;1,059,047.25;25,227.00
Sep 13, 2018;Sep 14, 2018;1,411,773.00;1,263,184.00;23,636.50
Sep 14, 2018;Sep 15, 2018;1,395,662.25;1,158,046.50;32,012.75
Sep 15, 2018;Sep 16, 2018;1,196,929.50;818,123.50;35,312.75
Sep 16, 2018;Sep 17, 2018;1,078,562.00;746,725.75;50,123.75
Sep 17, 2018;Sep 18, 2018;1,380,067.00;1,085,573.75;24,348.00
Sep 18, 2018;Sep 19, 2018;1,458,378.25;940,813.00;42,128.00
Sep 19, 2018;Sep 20, 2018;1,467,361.50;981,209.25;46,447.50
Sep 20, 2018;Sep 21, 2018;1,462,297.25;990,654.50;43,725.75
Sep 21, 2018;Sep 22, 2018;1,491,415.25;688,203.00;39,115.00
Sep 22, 2018;Sep 23, 2018;1,252,920.75;569,364.50;54,885.25
Sep 23, 2018;Sep 24, 2018;1,137,557.75;733,552.25;30,231.50
Sep 24, 2018;Sep 25, 2018;1,452,394.75;703,687.50;56,196.00
Sep 25, 2018;Sep 26, 2018;1,436,075.75;1,090,933.00;22,286.00
Sep 26, 2018;Sep 27, 2018;1,487,079.75;855,049.00;46,033.25
Sep 27, 2018;Sep 28, 2018;1,466,397.00;994,910.25;38,871.50
Sep 28, 2018;Sep 29, 2018;1,460,137.25;968,574.50;40,792.25
Sep 29, 2018;Sep 30, 2018;1,217,443.25;858,124.25;30,343.25
Sep 30, 2018;Oct 1, 2018;1,115,957.00;741,930.75;46,076.75
Oct 1, 2018;Oct 2, 2018;1,413,945.50;1,015,583.75;35,269.50
Oct 2, 2018;Oct 3, 2018;1,483,511.75;760,676.25;32,122.25
Oct 3, 2018;Oct 4, 2018;1,233,294.50;512,395.50;57,283.50
Oct 4, 2018;Oct 5, 2018;1,407,901.50;1,081,350.00;20,957.50
Oct 5, 2018;Oct 6, 2018;1,410,514.75;1,028,778.50;40,125.75
Oct 6, 2018;Oct 7, 2018;1,205,629.25;901,142.25;19,908.50
Oct 7, 2018;Oct 8, 2018;1,108,174.75;791,643.75;46,171.00
Oct 8, 2018;Oct 9, 2018;1,408,164.00;1,097,407.75;39,549.50
Oct 9, 2018;Oct 10, 2018;1,433,255.00;1,157,244.00;38,582.50
Oct 10, 2018;Oct 11, 2018;1,440,100.25;1,073,410.00;37,483.25
Oct 11, 2018;Oct 12, 2018;1,475,531.25;955,876.50;39,980.00
Oct 12, 2018;Oct 13, 2018;1,444,114.00;980,802.50;30,966.75
Oct 13, 2018;Oct 14, 2018;1,221,588.00;730,360.75;32,797.25
Oct 14, 2018;Oct 15, 2018;1,139,087.25;592,121.75;59,261.00
Oct 15, 2018;Oct 16, 2018;1,416,681.75;1,117,295.50;23,908.50
Oct 16, 2018;Oct 17, 2018;1,433,658.75;1,274,602.75;35,341.50
Oct 17, 2018;Oct 18, 2018;1,435,511.25;1,266,075.50;33,216.50
Oct 18, 2018;Oct 19, 2018;1,457,236.25;1,225,738.50;33,652.75
Oct 19, 2018;Oct 20, 2018;1,426,139.00;1,281,681.75;26,611.75
Oct 20, 2018;Oct 21, 2018;1,249,909.50;1,050,927.50;28,718.50
Oct 21, 2018;Oct 22, 2018;1,159,394.75;919,245.50;38,116.50
Oct 22, 2018;Oct 23, 2018;1,489,188.25;1,088,825.25;31,530.50
Oct 23, 2018;Oct 24, 2018;1,577,026.50;723,129.50;44,920.50
Oct 24, 2018;Oct 25, 2018;1,561,378.50;831,621.25;37,336.50
Oct 25, 2018;Oct 26, 2018;1,543,489.00;905,634.50;40,974.00
Oct 26, 2018;Oct 27, 2018;1,495,078.75;1,039,475.00;34,759.00
Oct 27, 2018;Oct 28, 2018;1,300,763.75;879,799.00;34,255.25
Oct 28, 2018;Oct 29, 2018;1,262,331.00;764,039.00;35,899.25
Oct 29, 2018;Oct 30, 2018;1,539,530.75;954,988.50;39,034.50
Oct 30, 2018;Oct 31, 2018;1,549,748.50;787,852.75;40,911.00
Oct 31, 2018;Nov 1, 2018;1,459,683.00;921,594.00;38,638.75
Nov 1, 2018;Nov 2, 2018;1,323,925.00;984,289.25;43,003.50
Nov 2, 2018;Nov 3, 2018;1,401,331.75;1,015,238.75;33,300.25
Nov 3, 2018;Nov 4, 2018;1,248,011.00;1,033,254.50;29,504.00
Nov 4, 2018;Nov 5, 2018;1,160,766.00;943,200.00;34,192.00
Nov 5, 2018;Nov 6, 2018;1,457,748.75;1,202,302.00;33,596.00
Nov 6, 2018;Nov 7, 2018;1,498,110.75;1,185,882.00;35,600.75
Nov 7, 2018;Nov 8, 2018;1,513,343.75;1,157,333.50;30,234.75
Nov 8, 2018;Nov 9, 2018;1,495,108.25;1,272,129.25;29,852.50
Nov 9, 2018;Nov 10, 2018;1,478,050.25;1,208,103.00;29,652.00
Nov 10, 2018;Nov 11, 2018;1,307,786.50;778,358.25;37,253.75
Nov 11, 2018;Nov 12, 2018;1,193,266.75;615,316.00;55,616.25
Nov 12, 2018;Nov 13, 2018;1,467,086.50;1,101,435.50;19,062.00
Nov 13, 2018;Nov 14, 2018;1,519,771.75;1,015,718.50;37,021.25
Nov 14, 2018;Nov 15, 2018;1,526,943.50;1,229,572.00;28,002.25
Nov 15, 2018;Nov 16, 2018;1,526,596.25;1,300,915.00;32,776.50
Nov 16, 2018;Nov 17, 2018;1,531,437.75;1,092,517.75;37,919.50
Nov 17, 2018;Nov 18, 2018;1,367,613.25;829,415.75;25,509.00
Nov 18, 2018;Nov 19, 2018;1,221,708.00;789,921.25;21,514.50
Nov 19, 2018;Nov 20, 2018;1,562,177.25;877,252.75;29,269.00
Nov 20, 2018;Nov 21, 2018;1,602,985.50;835,546.25;35,349.25
Nov 21, 2018;Nov 22, 2018;1,580,617.00;1,155,227.50;27,101.50
Nov 22, 2018;Nov 23, 2018;1,565,325.00;1,351,777.00;32,367.75
Nov 23, 2018;Nov 24, 2018;1,533,748.25;1,404,334.75;32,706.25
Nov 24, 2018;Nov 25, 2018;1,328,340.75;1,200,435.50;21,124.50
Nov 25, 2018;Nov 26, 2018;1,235,955.00;1,044,808.25;37,096.75
Nov 26, 2018;Nov 27, 2018;1,531,656.75;1,270,651.75;35,821.00
Nov 27, 2018;Nov 28, 2018;1,568,345.50;1,413,241.00;32,674.50
Nov 28, 2018;Nov 29, 2018;1,634,473.25;1,077,969.00;30,621.75
Nov 29, 2018;Nov 30, 2018;1,607,136.50;916,908.00;39,423.50
Nov 30, 2018;Dec 1, 2018;1,572,675.50;1,105,210.00;29,659.25
Dec 1, 2018;Dec 2, 2018;1,350,096.25;879,519.00;37,018.75
Dec 2, 2018;Dec 3, 2018;1,260,112.00;598,870.25;45,315.00
Dec 3, 2018;Dec 4, 2018;1,541,288.00;914,853.25;35,575.00
Dec 4, 2018;Dec 5, 2018;1,578,583.75;1,045,969.50;41,999.50
Dec 5, 2018;Dec 6, 2018;1,601,111.75;1,228,778.00;40,064.25
Dec 6, 2018;Dec 7, 2018;1,609,762.50;1,103,424.50;36,749.50
Dec 7, 2018;Dec 8, 2018;1,584,534.00;795,116.25;40,434.25
Dec 8, 2018;Dec 9, 2018;1,387,887.00;369,166.25;41,875.25
Dec 9, 2018;Dec 10, 2018;1,277,133.50;376,950.00;50,975.75
Dec 10, 2018;Dec 11, 2018;1,594,612.75;725,687.75;34,547.75
Dec 11, 2018;Dec 12, 2018;1,609,102.00;1,089,320.50;33,525.50
Dec 12, 2018;Dec 13, 2018;1,593,505.25;1,409,973.00;34,054.00
Dec 13, 2018;Dec 14, 2018;1,610,019.75;1,326,051.00;45,048.25
Dec 14, 2018;Dec 15, 2018;1,592,772.00;1,410,265.75;39,253.25
Dec 15, 2018;Dec 16, 2018;1,404,042.50;1,126,379.25;38,465.00
Dec 16, 2018;Dec 17, 2018;1,316,068.75;992,057.50;45,539.50
Dec 17, 2018;Dec 18, 2018;1,548,509.00;1,348,549.25;28,248.25
Dec 18, 2018;Dec 19, 2018;1,585,184.00;1,222,805.50;38,866.50
Dec 19, 2018;Dec 20, 2018;1,591,685.00;1,106,982.75;43,468.75
Dec 20, 2018;Dec 21, 2018;1,522,804.25;1,133,088.00;24,742.75
Dec 21, 2018;Dec 22, 2018;1,450,843.25;702,560.75;49,108.75
Dec 22, 2018;Dec 23, 2018;1,258,125.50;705,941.00;33,721.25
Dec 23, 2018;Dec 24, 2018;1,158,698.75;737,377.50;47,214.25
Dec 24, 2018;Dec 25, 2018;1,153,483.50;781,147.50;35,134.50
Dec 25, 2018;Dec 26, 2018;1,125,262.00;555,896.25;53,716.75
Dec 26, 2018;Dec 27, 2018;1,136,838.50;698,387.75;21,932.75
Dec 27, 2018;Dec 28, 2018;1,282,547.75;967,900.25;34,665.25
Dec 28, 2018;Dec 29, 2018;1,278,521.50;1,023,154.00;34,087.75
Dec 29, 2018;Dec 30, 2018;1,247,909.00;722,339.75;20,078.75
Dec 30, 2018;Dec 31, 2018;1,148,488.25;544,486.50;56,098.25
Dec 31, 2018;Jan 1, 2019;1,163,679.50;921,646.75;24,457.00
Jan 1, 2019;Jan 2, 2019;1,097,118.75;277,423.25;57,212.75
Jan 2, 2019;Jan 3, 2019;1,388,494.25;667,815.25;37,560.50
Jan 3, 2019;Jan 4, 2019;1,466,308.25;1,149,137.00;25,986.75
Jan 4, 2019;Jan 5, 2019;1,486,876.25;946,013.50;26,456.25
Jan 5, 2019;Jan 6, 2019;1,315,755.00;696,985.25;50,514.25
Jan 6, 2019;Jan 7, 2019;1,207,037.75;941,073.50;30,461.25
Jan 7, 2019;Jan 8, 2019;1,525,289.00;1,073,074.50;34,348.25
Jan 8, 2019;Jan 9, 2019;1,605,658.75;628,103.00;48,253.25
Jan 9, 2019;Jan 10, 2019;1,625,614.00;834,322.00;33,641.00
Jan 10, 2019;Jan 11, 2019;1,583,216.00;1,388,650.75;31,395.75
Jan 11, 2019;Jan 12, 2019;1,609,084.00;1,108,308.25;32,891.00
Jan 12, 2019;Jan 13, 2019;1,371,654.25;643,046.50;31,867.50
Jan 13, 2019;Jan 14, 2019;1,280,320.50;372,295.50;40,382.00
Jan 14, 2019;Jan 15, 2019;1,566,660.25;699,586.50;32,132.50
Jan 15, 2019;Jan 16, 2019;1,607,072.25;762,045.25;42,425.50
Jan 16, 2019;Jan 17, 2019;1,607,242.00;844,305.25;42,664.00
Jan 17, 2019;Jan 18, 2019;1,624,894.00;855,285.75;39,980.00
Jan 18, 2019;Jan 19, 2019;1,561,664.00;1,258,804.25;18,759.00
Jan 19, 2019;Jan 20, 2019;1,362,419.00;1,162,977.75;40,550.75
Jan 20, 2019;Jan 21, 2019;1,279,862.75;1,163,686.75;24,262.25
Jan 21, 2019;Jan 22, 2019;1,600,868.75;1,415,955.50;22,408.25
Jan 22, 2019;Jan 23, 2019;1,655,450.75;1,323,625.50;37,244.75
Jan 23, 2019;Jan 24, 2019;1,649,947.50;1,453,775.00;35,423.75
Jan 24, 2019;Jan 25, 2019;1,634,421.25;1,567,979.00;45,515.00
Jan 25, 2019;Jan 26, 2019;1,624,279.00;1,425,585.75;39,034.00
Jan 26, 2019;Jan 27, 2019;1,414,847.50;899,026.25;38,577.50
Jan 27, 2019;Jan 28, 2019;1,274,026.00;660,098.00;60,042.25
Jan 28, 2019;Jan 29, 2019;1,586,613.75;1,065,575.25;28,385.00
Jan 29, 2019;Jan 30, 2019;1,603,332.50;1,217,703.75;30,335.00
Jan 30, 2019;Jan 31, 2019;1,622,324.00;1,139,435.50;43,674.25
Jan 31, 2019;Feb 1, 2019;1,599,507.25;1,297,730.50;32,442.50
Feb 1, 2019;Feb 2, 2019;1,599,759.50;1,221,186.00;38,609.75
Feb 2, 2019;Feb 3, 2019;1,368,301.75;1,233,357.25;23,230.00
Feb 3, 2019;Feb 4, 2019;1,285,850.25;977,609.75;39,688.25
Feb 4, 2019;Feb 5, 2019;1,583,685.50;1,043,681.00;31,358.75
Feb 5, 2019;Feb 6, 2019;1,619,422.75;1,222,520.00;31,237.75
Feb 6, 2019;Feb 7, 2019;1,614,883.25;1,192,159.25;27,809.75
Feb 7, 2019;Feb 8, 2019;1,624,802.00;995,999.25;27,857.00
Feb 8, 2019;Feb 9, 2019;1,586,558.25;755,980.75;37,658.25
Feb 9, 2019;Feb 10, 2019;1,368,687.75;382,399.50;62,455.50
Feb 10, 2019;Feb 11, 2019;1,249,292.00;435,944.00;42,431.50
Feb 11, 2019;Feb 12, 2019;1,568,650.75;729,858.00;27,732.75
Feb 12, 2019;Feb 13, 2019;1,586,964.75;1,067,916.50;44,824.75
Feb 13, 2019;Feb 14, 2019;1,595,027.00;1,050,621.75;39,159.75
Feb 14, 2019;Feb 15, 2019;1,562,814.25;1,270,964.75;34,043.50
Feb 15, 2019;Feb 16, 2019;1,529,516.50;1,196,191.25;34,675.75
Feb 16, 2019;Feb 17, 2019;1,313,894.25;799,296.75;33,621.75
Feb 17, 2019;Feb 18, 2019;1,201,513.00;864,259.00;38,227.50
Feb 18, 2019;Feb 19, 2019;1,484,341.00;1,095,570.75;35,047.75
Feb 19, 2019;Feb 20, 2019;1,563,087.25;912,622.25;42,006.50
Feb 20, 2019;Feb 21, 2019;1,546,310.00;1,097,484.25;40,704.50
Feb 21, 2019;Feb 22, 2019;1,543,856.00;1,062,296.25;38,304.00
Feb 22, 2019;Feb 23, 2019;1,511,173.50;1,224,518.25;27,446.50
Feb 23, 2019;Feb 24, 2019;1,304,202.75;959,662.50;27,364.25
Feb 24, 2019;Feb 25, 2019;1,185,734.00;952,380.50;41,380.75
Feb 25, 2019;Feb 26, 2019;1,470,949.00;1,217,373.75;28,557.25
Feb 26, 2019;Feb 27, 2019;1,485,626.75;1,268,528.75;30,021.75
Feb 27, 2019;Feb 28, 2019;1,501,718.75;1,172,785.50;38,593.50
Feb 28, 2019;Mar 1, 2019;1,496,391.75;931,714.50;49,769.50
Mar 1, 2019;Mar 2, 2019;1,491,759.00;1,245,130.25;22,185.25
Mar 2, 2019;Mar 3, 2019;1,291,146.75;999,248.75;16,517.50
Mar 3, 2019;Mar 4, 2019;1,195,167.50;306,766.50;60,966.50
Mar 4, 2019;Mar 5, 2019;1,471,720.00;472,964.25;46,362.25
Mar 5, 2019;Mar 6, 2019;1,516,623.25;695,812.75;45,443.00
Mar 6, 2019;Mar 7, 2019;1,513,019.25;811,045.50;26,439.50
Mar 7, 2019;Mar 8, 2019;1,524,371.75;599,461.00;52,856.25
Mar 8, 2019;Mar 9, 2019;1,493,362.75;599,915.00;33,514.00
Mar 9, 2019;Mar 10, 2019;1,303,199.00;319,773.75;54,239.25
Mar 10, 2019;Mar 11, 2019;1,195,311.25;601,474.75;27,817.00
Mar 11, 2019;Mar 12, 2019;1,504,176.00;786,441.50;34,648.50
Mar 12, 2019;Mar 13, 2019;1,533,334.50;736,301.50;37,990.25
Mar 13, 2019;Mar 14, 2019;1,559,021.50;521,707.25;42,143.75
Mar 14, 2019;Mar 15, 2019;1,561,349.50;635,049.75;39,180.25
Mar 15, 2019;Mar 16, 2019;1,529,541.25;580,160.00;41,182.50
Mar 16, 2019;Mar 17, 2019;1,296,552.50;454,012.75;41,240.50
Mar 17, 2019;Mar 18, 2019;1,203,522.75;321,215.50;54,932.00
Mar 18, 2019;Mar 19, 2019;1,484,091.75;660,924.25;38,939.25
Mar 19, 2019;Mar 20, 2019;1,510,678.00;1,166,224.25;33,235.50
Mar 20, 2019;Mar 21, 2019;1,517,181.50;1,110,191.00;31,245.25
Mar 21, 2019;Mar 22, 2019;1,503,161.00;1,116,892.75;29,478.00
Mar 22, 2019;Mar 23, 2019;1,450,554.00;1,172,703.75;26,943.25
Mar 23, 2019;Mar 24, 2019;1,238,722.00;888,216.50;31,519.25
Mar 24, 2019;Mar 25, 2019;1,150,793.50;833,175.00;45,479.00
Mar 25, 2019;Mar 26, 2019;1,470,318.00;774,121.00;46,994.25
Mar 26, 2019;Mar 27, 2019;1,500,354.75;956,884.50;30,234.25
Mar 27, 2019;Mar 28, 2019;1,491,444.50;1,158,402.25;29,023.75
Mar 28, 2019;Mar 29, 2019;1,465,253.50;1,250,333.00;26,046.50
Mar 29, 2019;Mar 30, 2019;1,416,603.00;1,101,352.50;29,314.25
Mar 30, 2019;Mar 31, 2019;1,193,620.75;839,959.25;31,685.25
Mar 31, 2019;Apr 1, 2019;1,087,582.25;673,013.75;63,891.00
Apr 1, 2019;Apr 2, 2019;1,401,018.00;889,216.00;25,324.50
Apr 2, 2019;Apr 3, 2019;1,473,758.50;848,931.50;33,437.50
Apr 3, 2019;Apr 4, 2019;1,468,401.75;1,154,753.50;28,206.75
Apr 4, 2019;Apr 5, 2019;1,477,988.00;1,209,688.50;33,597.50
Apr 5, 2019;Apr 6, 2019;1,453,499.00;1,245,919.50;32,740.75
Apr 6, 2019;Apr 7, 2019;1,206,288.75;858,469.25;29,512.50
Apr 7, 2019;Apr 8, 2019;1,099,847.25;743,894.00;41,230.00
Apr 8, 2019;Apr 9, 2019;1,396,518.50;1,041,734.25;21,129.75
Apr 9, 2019;Apr 10, 2019;1,448,465.25;1,017,961.00;30,416.00
Apr 10, 2019;Apr 11, 2019;1,448,464.50;993,434.75;36,171.50
Apr 11, 2019;Apr 12, 2019;1,436,230.00;1,052,703.00;28,462.00
Apr 12, 2019;Apr 13, 2019;1,439,988.00;1,129,785.75;27,626.75
Apr 13, 2019;Apr 14, 2019;1,254,790.00;866,760.50;24,204.75
Apr 14, 2019;Apr 15, 2019;1,160,435.25;723,891.50;37,639.25
Apr 15, 2019;Apr 16, 2019;1,406,257.75;810,326.50;38,386.25
Apr 16, 2019;Apr 17, 2019;1,449,750.75;803,386.75;31,805.75
